2907	63858	35069	76810	29652
72067	85673	82778	76700	68026
48639	77370	31787	3819	34714
64656	68869	27647	54357	47510
44807	17735	5597	92284	83896
57829	52569	60505	11238	10042
24662	55172	18166	1210	23659
25977	19719	65949	73011	87097
52711	33701	32565	28137	78380
2008	46624	6525	32002	66624
96212	61679	76319	92489	4605
77354	35752	83246	64242	54652
23470	29679	19340	39993	39991
88170	2634	37265	85992	70831
91203	94715	91834	76827	1017
41194	32259	82422	84456	7469
17353	66849	24377	54041	18428
22677	5386	93935	93289	99093
97436	84799	52990	66969	35457
97040	4526	92451	43356	4530
85256	48097	76105	55608	47111
71091	81216	52210	72135	79808
6184	6699	71479	73635	61556
88543	48532	23079	97899	66925
768	93906	71555	65495	38186
64075	77025	66592	24606	16977
45840	52338	51149	93977	23550
52198	16032	94111	20254	87097
45142	8736	85082	71591	65425
78955	615	94564	32068	19951
84762	1679	73445	82433	89899
65669	15382	9202	65636	82993
39762	27626	52035	46680	92080
92624	23850	95152	52903	80409
85632	54807	53004	16631	76751
90223	73317	50235	63388	6633
24455	38873	47988	84813	71267
90370	52922	38555	72016	55806
28748	96855	28437	63971	87747
66678	60664	60722	17687	35911
68751	3947	3164	38492	96027
66874	82674	64260	39643	30227
17501	27328	14460	51959	72805
74724	77016	74856	72490	84803
39439	86595	96688	57484	53075
7750	27693	66549	42385	45240
71803	36646	45350	36488	46397
76088	81280	63540	9387	84342
24835	20874	43686	87077	5900
18542	57947	98461	9349	13686
35056	65789	28575	971	19052
39590	57229	89163	76784	62052
96657	1628	40096	7904	66219
19821	89025	23918	99411	74283
99958	45072	95363	55363	75825
62095	84532	46922	8988	63835
13577	63790	52480	37432	15664
96722	19863	85027	73817	3973
48898	49808	74394	78038	15774
92546	50537	73672	65789	72420
26956	25502	79116	13925	65132
95596	77190	41986	88450	90633
91588	66409	28021	13476	24652
11812	19816	56518	23524	51718
11081	1754	45396	34064	77134
49188	42669	65922	17519	10374
52534	19175	58235	40001	26277
14987	10682	2374	72836	27673
9556	51880	4260	45935	12068
51666	59322	27177	26942	8065
41448	66631	91058	10037	16222
35915	3557	79770	80810	21890
99993	1566	46373	23043	56350
79351	45335	33308	80826	94721
74967	76942	45101	91860	86078
2907	80968	57118	59352	86900
6707	36066	98281	55455	9597
15720	29325	77040	49169	76386
44076	61703	63353	37300	89224
72593	47756	20582	62660	37393
26680	71601	76656	2361	55714
5168	19075	53756	68624	38896
88336	55103	92819	94515	1092
48414	68082	93754	13228	41030
22038	82722	84835	67716	42715
20593	24732	78618	38576	8607
40068	40770	81981	20797	97763
37890	72791	39599	1530	44273
82163	94189	27998	67055	4205
53667	74995	71316	20813	85294
83367	15635	24393	57693	8011
9601	84770	8889	76466	49350
3967	56329	63702	77925	69271
85867	22489	80510	72812	54469
85440	20183	69967	98620	59945
58824	88113	39522	30652	63608
32009	2230	45071	24415	79044
32049	21524	60458	47856	9382
27785	92984	68497	58868	67463
23318	66163	64457	47415	59794
37601	26941	37649	49250	24845
47836	51423	80845	52402	15160
71495	42862	23789	30828	92057
51666	66985	14731	2375	92982
37046	28210	812	20608	33041
53666	57728	46311	95028	14589
33071	85103	79062	10589	54304
10104	13362	48066	64939	37244
3792	43918	89709	29535	72543
89657	56342	38106	25208	70953
87241	59339	89697	36095	2025
31203	82022	87077	94874	33470
39902	22301	53871	10603	24575
16225	38272	67478	78275	63382
28274	60815	14375	45162	96689
17675	14946	13479	30245	4184
94341	90185	37075	18459	82368
41490	3569	18576	84187	37798
39240	88239	33286	63199	4554
45132	21730	26706	45159	14641
48516	63447	65767	28922	33713
43841	66706	5994	56193	62647
88716	70992	22629	98811	30109
1708	36790	76527	24616	98221
55395	23522	77119	94258	31621
93942	56919	40707	87008	85511
14991	92504	7519	62165	40680
80250	46627	89347	8413	18209
45759	88937	9950	62361	21911
81882	43305	38874	94716	45590
9462	29501	72361	85303	23154
99419	31686	6674	37986	29998
860	50918	38183	7384	34508
85770	67795	30761	860	66914
4964	81	66464	76497	43487
20304	8762	76405	49153	86484
11676	75802	45427	21116	28245
36312	62291	33625	73019	33817
43841	84478	20703	12487	3555
30068	99134	3327	69184	25786
45008	50198	64818	60234	35064
8016	58847	48237	39660	78979
88286	57957	66497	42439	35244
22724	13497	48497	95162	11042
35146	63320	90422	89043	51417
6458	36612	2260	84676	85135
86654	16261	71169	45516	93830
2672	34971	89693	87083	64795
15558	99306	4116	84520	69125
95811	42644	35551	18863	12000
48343	85641	84008	99544	96411
8601	84414	25114	51071	4143
93495	66309	32285	98498	48758
85422	80798	95633	15292	2505
32585	76712	65527	66706	9475
76755	78688	70023	2553	51936
86131	11935	77175	53910	38972
43277	37768	46763	77783	85660
68364	83507	78651	92850	63140
43583	71736	46122	21768	8346
81531	80164	74024	57477	12741
2931	13566	72703	31140	93361
94394	3789	86133	28594	57037
60923	71986	64087	40751	97007
66653	2490	70887	13763	32027
74428	43994	87367	61004	30592
54121	26380	3950	81652	78866
84780	51958	8573	18307	59807
97738	76172	19123	51079	21296
1656	6496	1070	3796	99597
26202	42733	30204	82606	84191
81247	94010	93886	26043	87991
47878	76243	22026	20327	32009
81225	16118	47082	38890	31975
60142	4463	7190	22097	41890
8911	4829	73354	47299	36370
10984	98240	83662	52231	33587
93945	60750	54348	54618	15405
95982	46879	82869	48163	61970
67625	42614	69272	96292	30441
54009	19284	35945	9987	52138
55911	1768	27639	77446	68825
11145	30855	16759	15750	22054
13389	83751	32397	40743	43708
73120	35442	25450	40017	38191
80180	57956	73168	21373	57996
16769	82394	42707	28025	97502
26835	94390	69075	68032	1295
47041	90665	72275	93921	97499
68763	15404	53321	70423	69233
68997	82025	26916	68504	60990
51746	38240	89474	30365	41897
5867	6483	75425	35815	12243
25221	70680	53936	25950	47469
99110	65075	15717	67999	17017
4062	46546	20719	42773	57774
74415	34796	14085	9958	24472
75049	79738	41471	62381	60397
27026	4279	55300	36646	52180
45389	86869	75624	43224	75959
70764	10650	87230	25682	90506
90450	18758	93520	31775	20736
25376	897	8678	32342	8634
85238	56873	12031	18815	58338
68120	7559	84192	74981	91888
56721	61501	36196	8155	43621
17837	86728	19689	45071	15165
61150	42515	37354	7943	11270
55861	3736	57953	71345	78487
3688	75520	36708	1611	54770
94109	46278	77560	3804	41808
4187	45568	91036	83718	37819
23089	62143	62845	56872	12790
62948	68840	48540	92232	84098
75323	73735	57074	88705	12732
56042	65103	20311	3144	51417
50375	73950	72179	7380	86770
45974	73508	43117	30139	52436
74880	22224	49639	32924	41042
74897	5199	93150	80170	39235
19736	84987	29786	26024	60166
536	8747	26004	89525	99079
30079	88857	54754	60577	98083
3322	55569	17511	39219	46745
50508	57672	95982	28433	63978
77619	64862	36688	64685	28567
13970	18075	79171	9048	26982
38492	6198	54195	22815	47349
29935	876	2653	28462	42625
37798	1263	67896	78031	14110
5788	33669	10391	35972	57561
58237	44760	87522	92266	60253
71997	45709	39731	13623	30915
69918	8182	14322	13589	26718
82531	96234	13404	51374	64340
37734	43622	68366	47071	23983
43941	16367	31015	29215	895
43666	23670	5893	13457	53594
92908	34287	23911	77881	51349
97662	89045	73155	91887	43999
95382	87183	24336	51252	82466
85706	26612	26633	33175	27911
93754	827	76448	10756	96387
13863	11555	97885	23572	70879
38593	79184	66245	73209	97407
27253	24620	17393	58906	76309
65554	38125	5638	88238	73069
73406	10326	25112	48002	75002
16098	79173	37125	60030	20882
47634	99871	22089	27984	25015
50079	79992	76096	30922	70924
68611	26047	79481	29938	22802
66059	47003	48202	24547	76654
34982	24775	52002	40493	35940
90410	48020	3273	82890	43762
39762	99050	35320	86542	20079
62728	72725	51555	48924	35540
17553	76806	55081	48226	23822
35230	67881	76521	34546	34498
60052	20842	48723	23886	20640
77519	81963	94620	8094	1682
79907	14515	13876	83186	26197
47820	79423	29389	10118	88824
54395	75728	39716	72445	93353
98856	76208	98463	3456	91646
62761	74630	95576	6235	86644
64075	65701	15169	88291	34754
451	11315	20825	92901	53636
2292	10055	22493	34285	56621
43012	78173	69936	54639	89572
7711	23116	20742	34054	63014
46100	12535	14745	84158	43676
22730	52760	67250	25694	96321
43971	4489	41701	84622	78058
49589	84969	27375	32830	70348
23116	24299	1111	20975	36434
20677	32909	58211	78052	94155
91084	30897	66754	73727	22357
81919	72126	73072	65177	78186
10755	63266	30384	46341	26180
52069	89220	40035	22736	37412
71621	57636	96405	68451	55488
83456	91461	40213	390	42637
79809	18181	50835	4716	12514
25397	7462	54106	61456	14336
53780	83534	79383	86880	99325
20422	25538	22252	94806	82644
34818	97332	53434	2532	91354
57815	314	10729	55156	77963
89903	21497	40502	49222	53369
82160	12559	39170	39025	33052
15942	65239	75868	91466	50459
51727	61372	76321	33583	26498
32636	4319	65930	65538	77392
37958	26698	30378	7638	38793
14838	37382	25780	34225	33853
68058	92347	63164	35242	28369
27314	16078	2142	87480	14590
98731	62769	83562	29924	62306
15365	62158	37397	69553	61565
54538	30471	20982	43441	57756
29175	11162	80455	53178	32901
61766	88583	10645	88965	23073
23728	11298	17724	81254	36298
27752	78491	92954	67513	17232
27432	60052	85942	11305	88667
20822	81733	90027	35733	59772
59037	77141	338	67437	33869
49406	81400	211	94362	47521
85791	64470	43839	88841	91253
72426	17589	51347	80013	9317
74517	48493	48220	53074	43878
31651	48675	8489	86739	74460
96837	18081	56977	84328	60901
94681	84379	79462	99504	53483
43808	46788	69034	42805	18847
33554	79115	83321	58434	37380
48913	172	60059	44091	80836
60088	37775	40792	23062	56018
89130	59568	50004	51423	25687
69900	32415	71644	15486	39913
34220	8321	50141	93492	60171
38090	83680	75220	85095	43068
4168	41722	67677	2408	99782
34949	98233	56213	36030	51377
27044	31743	88874	82343	28851
44150	43367	51621	96304	65352
83139	5383	43327	70082	71148
42626	19779	68867	50772	7844
64963	33580	25351	84122	32076
77553	5739	77974	8693	1695
67217	20501	38147	77006	13788
46103	3516	41760	51225	83311
16421	93650	11939	3242	83928
29394	40044	30808	29301	6996
36541	30043	3953	38672	8013
7350	87083	79735	40346	40987
42531	64758	98758	70753	49804
7291	77331	18512	69306	34273
29690	5953	33303	13813	4258
78014	58381	53618	70432	24853
86991	98379	88798	68988	73297
2255	89511	13206	50718	71590
12520	76069	80755	82430	85412
37056	76780	37242	3355	10570
10319	56835	74847	48062	70483
69229	32020	23070	25583	36223
74603	15446	8935	58881	31522
15844	96979	55654	93588	38888
47747	5120	20836	57852	70951
2929	94044	46173	11747	14722
89395	154	61262	65110	46811
21699	19509	73106	98549	19358
28193	323	6287	5308	74202
59667	95891	52584	54732	97675
94294	92216	26259	29333	9111
39324	23244	15112	66673	99159
33589	11148	93064	69656	83576
25666	40465	17419	75254	41713
6699	27562	80132	31007	21709
82328	51392	45260	16533	99118
96230	87892	83016	55861	25163
90915	75513	52314	89461	26711
55123	60701	82705	36684	64539
97314	51737	40943	12617	83940
42505	71691	38742	54834	48596
71891	79407	39590	71086	29280
79913	2408	66388	67883	12899
32468	89987	72241	55558	91496
87626	99204	49106	12162	46678
7877	62969	36079	78452	65098
36310	74216	28976	58239	425
19586	68424	33448	48722	37036
77486	19970	56133	46625	57713
17780	68230	25896	7799	69722
31686	68983	26394	37426	62018
89221	35302	62747	65008	55422
75739	70287	29969	47663	25165
12054	17423	91731	61902	43023
53682	91636	55019	3240	37171
76780	71519	96242	98324	71190
5566	83487	54987	86362	20440
95162	74445	34960	56848	47945
58506	66534	7161	56806	88024
57468	89850	78359	80768	43307
51542	64927	14396	13183	9765
64132	23222	45033	16599	42224
77258	51495	57908	55995	29023
7502	86987	66032	71098	71548
13836	33250	18666	88500	93403
10009	84203	73599	4991	71441
5845	11846	46312	6979	86710
86275	5849	96305	45186	96584
88066	7081	86730	84288	81167
35308	31412	16992	94425	13028
67982	7462	184	299	5949
79753	17300	21934	72116	76249
99649	14843	82918	59982	35624
76235	65138	46078	75334	8014
26219	55131	67708	64622	57613
2581	83847	23255	51343	86141
8045	67340	93641	38435	82107
15223	62183	34276	68868	71688
20938	95890	3849	14204	62484
1722	38252	40515	73210	6165
10163	60813	42219	10910	22805
57434	55975	3032	16994	58014
74635	21195	33662	60112	54406
75205	59344	32496	71437	65635
58907	53887	19995	67584	16173
17303	27201	35958	57141	30975
57907	93334	88406	30956	9918
25858	30583	32602	5714	78667
61287	90387	61311	96308	33783
7026	70317	11519	63250	44283
8476	90526	64141	93715	3037
27043	6525	72308	7879	95763
8	11344	25702	47218	48188
9546	9176	26813	34681	85180
41888	4755	12957	8668	96883
26361	70210	49290	50879	35369
9622	84299	71700	23377	69179
32067	61360	11863	81020	17377
5453	33174	74609	13576	87770
31902	14688	74209	77354	47829
42054	72338	23592	86824	83155
22982	33959	44013	95245	29892
67625	29968	24382	87475	48332
17903	1859	50251	17880	73681
33919	88405	36410	54393	63130
70054	17865	4365	44859	23071
67747	2785	42837	27797	72544
61886	930	61040	16259	24643
61550	43017	15404	56816	90955
54459	88991	89964	80625	31103
13171	80608	71976	56799	3809
45107	9590	33848	76870	61226
82566	30457	33381	49343	37302
98150	20775	57754	13743	59223
90773	4018	67290	65129	50915
83666	34888	41711	62924	97529
80921	29668	88733	55926	43396
99276	84245	48322	76946	31171
99048	7352	36882	79870	21498
1336	50883	90929	48026	37278
7503	16501	48515	26603	4079
71899	98897	83731	74421	71084
68777	31138	21151	51	52069
41139	76776	90041	83967	65407
33432	44211	25705	13335	36472
10994	17216	63407	63267	40631
32331	32879	58205	75359	7275
36784	67727	64087	36637	40474
36703	88479	89294	89387	94805
68865	2677	7531	65480	81035
18179	1577	87233	65778	63477
92883	33293	20511	59460	53958
78427	63179	55200	34213	21334
94411	83941	16673	60227	5187
70536	97087	13017	45544	81833
67322	97813	81418	79364	23346
78840	51028	58546	76746	86898
41871	79821	62133	27017	70817
38724	56738	35360	61324	64987
53308	67097	71624	83108	73421
74857	46189	44703	8364	71048
22627	21268	85606	17084	36536
78899	24557	47620	78608	69220
45237	10899	59807	42924	58161
27993	75590	15106	10313	54397
73866	95022	77191	56461	22194
14292	77232	71496	11623	91824
27740	52514	5965	43823	40963
6756	704	21811	63540	31719
63243	13769	11300	77285	16883
43158	43684	27939	23486	62010
74794	84171	72476	23702	15128
62702	41353	63803	62823	69275
78599	96666	34759	64894	64891
56615	97297	69036	1889	58744
75256	9651	5326	80418	21769
40637	41164	79288	82439	68916
27946	55403	7183	82809	36181
60072	36418	42206	60948	61053
61516	81389	69182	55562	58893
678	46291	16016	99709	62310
20513	89615	48276	45866	44139
92985	16740	97767	76082	59468
42579	83982	18819	24200	83234
47308	63755	30370	8813	94299
91384	5278	72555	74411	29501
14213	40282	27320	43193	68084
9750	8528	57436	16981	49409
56675	31601	23942	84403	24053
9764	22033	46807	11586	56270
74139	25501	80862	57800	31104
43278	71684	5693	62048	75456
8637	53884	92488	55111	64455
1461	88919	38075	5897	28096
19543	50581	35174	35223	99484
22391	50878	65732	67858	53458
93092	78920	60671	45700	50919
83880	44840	79360	91893	1212
88314	72214	66854	67243	23700
94316	43509	50497	47803	71638
65107	92071	56954	10219	1395
53437	56796	25815	25427	83188
65831	73485	29701	62108	64102
25876	63780	27171	19949	62445
48288	38563	72530	34637	17282
71132	86993	45450	82313	54358
34227	66181	91270	67205	10198
14308	96405	38298	80549	36194
67541	9785	28733	25523	76476
24724	5308	60251	534	69426
65509	37977	36719	78488	77605
64564	25485	36456	10493	25347
12179	37684	15452	87420	33128
19287	77619	81877	20058	15635
55883	43366	20383	17784	9912
9860	90646	55239	71238	96538
73531	24148	82697	26367	21218
42376	89191	32976	63635	98716
15374	12227	68897	19289	37218
30622	93870	65908	2091	64926
51983	56387	39468	45717	42862
6517	33216	12737	38919	51099
71946	92525	89075	56861	14488
69904	85363	48494	79097	67385
57027	97309	65332	58578	18016
62615	18985	44513	73735	34818
74680	57972	11110	54633	15680
521	21694	99851	72593	81936
15243	58012	55782	37876	61643
6940	11124	82122	20409	60185
91799	99422	33226	48664	4517
33752	68463	81067	69736	84225
13062	28602	24027	51100	63190
97059	60394	93741	66582	82489
58039	2073	82969	42284	16255
91193	38837	61359	28199	16429
46429	96065	88760	25289	31763
34402	26827	15660	64112	62138
79879	69821	76728	48113	23880
38308	49986	985	68884	64725
6319	15715	3557	22386	99044
81123	99274	63211	80427	66308
63743	86063	79399	41762	12270
62805	30895	46344	45496	42135
37490	33717	23292	24334	10580
52746	74459	93612	13960	49967
81701	46183	7997	28376	71689
97798	52394	33733	9579	98470
78607	55856	83227	58830	5193
40431	32622	51124	15895	17188
79311	78322	68972	68250	26509
22283	38357	60979	44279	38126
83231	99208	47014	34284	80305
35232	78846	48499	59043	46420
60819	57871	37160	85119	15250
35982	29258	86903	56408	33072
45038	65778	46666	2835	99374
1048	1331	57999	68342	80718
72343	77510	97302	54615	62345
35580	54854	36403	99995	79619
2133	64624	8446	63858	69807
85675	65460	47505	58443	37205
7564	91601	60659	94683	40829
5888	72255	16483	50688	69338
98405	73436	11484	62172	39295
30466	90006	12631	62489	14232
10332	71563	41481	49204	20760
75707	13619	33306	72431	50174
42958	12969	21902	50098	62865
10883	31882	23447	27095	35848
52024	6771	40362	5097	30672
57134	97509	19071	17765	41071
51950	59810	7989	86408	35996
66456	24169	57121	25389	48959
58062	63220	65907	14857	24852
44532	73951	31499	94967	17825
432	24463	38013	51305	81458
57848	34114	20176	8082	36929
26432	66830	2744	97299	34616
93440	39662	36835	97878	76604
96715	56920	82689	74026	96499
84203	31805	64327	82675	80980
98255	54160	75895	19966	91213
60640	28360	57558	19008	23069
5673	92379	23900	35657	58744
94500	65458	83138	90829	17447
14047	57409	60144	34995	3095
11956	67785	95288	80736	16087
19202	85325	759	84533	38984
51364	16627	98029	52588	25901
46142	76222	87180	42628	84390
14282	63430	64821	48323	72819
97567	27708	55429	73150	52123
58078	50308	44998	2937	3957
65957	45544	87565	39018	43923
41328	1291	83575	34515	81192
38878	31248	86950	8168	52902
89210	21962	81339	33820	44206
13164	72229	19697	63967	16687
44516	37099	4766	97269	35380
24884	5123	14719	59685	85904
25512	40384	19880	44485	90173
32265	3699	21972	87306	32298
26641	65331	74787	1193	17886
71548	83280	92755	9590	67511
95448	55016	28011	97974	152
2005	85546	92680	45416	61149
27731	90595	60057	64164	57507
52833	41346	49730	57387	69255
70116	3683	40079	14541	48979
81640	43380	76945	8223	52640
50572	58345	18206	62261	21876
13456	87445	14930	72749	48333
7425	3776	82621	53822	23556
96480	75505	9385	63639	81477
63256	86174	60987	69543	22738
35300	21873	57087	92625	22172
12091	96074	31246	89955	94101
24692	66039	69148	77645	23768
37820	35608	20526	5900	47429
66741	37812	22127	29189	22017
59608	29598	65246	73430	30922
89715	86568	87824	68644	67111
40169	15118	99944	79918	95832
56001	89351	69802	36308	16872
36473	37053	5801	868	54182
74255	92766	39406	67070	99259
16896	47952	57543	75737	11811
3936	9292	6587	24115	82085
99451	93678	60178	34795	58255
12339	15212	16163	74869	16460
5535	99761	81712	21244	80508
76735	25879	91169	34054	78767
55499	84039	98889	75643	69213
45129	93198	77629	53754	59820
70432	836	41241	37697	80228
95896	46037	28741	3885	41245
51576	44138	68850	47601	5579
40042	50794	68422	95549	46564
980	72837	2379	19852	89654
68667	50121	44681	56307	75156
923	15747	82614	47742	5740
59702	2342	30733	96699	495
46944	219	54735	24837	37792
45494	93206	5468	44494	44803
89647	51181	90291	32537	29342
75631	57741	84110	30975	89696
35774	56683	89808	69611	52867
2481	56182	30708	7139	25014
43526	53997	71792	78686	37565
70977	17842	70758	70214	55673
82781	98759	63888	98148	19096
34399	95005	33980	2830	9526
60290	43718	9194	6778	85858
59315	333	53366	5083	68289
19099	7597	8837	55665	64043
36368	49727	37585	23302	67337
44517	796	53339	85617	8005
50203	20034	65659	36087	87283
87746	24071	62486	6079	36201
15539	87990	92541	82613	17068
93025	6961	61604	54477	36133
82902	78069	6838	78768	1651
81224	46976	39628	77324	63149
15117	88790	95461	77678	59017
52990	3738	90940	15749	43113
29789	39293	1657	70470	26302
44373	52439	11899	83028	98021
30787	94605	37733	51801	36363
10896	12971	40091	27579	4689
11363	95757	89513	39393	83978
84616	99446	69046	49360	85852
70219	5214	92687	44634	95523
79029	93268	31430	978	51539
60476	33586	75635	58999	29607
84937	79592	2394	96233	6624
23123	22002	72479	60187	29974
96976	62536	57630	30424	30772
40993	74181	69816	64195	95315
47540	77019	29869	13703	76170
69004	34032	34968	90727	81686
25586	31629	81188	38315	82221
98309	73856	26472	11680	1389
4124	81047	54079	9889	46165
84995	5155	27283	69141	36883
454	81965	22319	87474	27309
30842	25543	55246	31460	3407
25196	67639	96137	97402	54844
41603	20828	64318	30833	997
75199	81053	45556	10259	655
48443	64262	60969	4471	52186
34577	38067	59049	82268	61443
8402	73296	9685	3974	37257
9636	54699	98947	40966	33487
84458	51266	21447	68034	70587
85235	67606	58864	92092	44628
75501	11892	70255	68142	42207
27092	1800	62940	60678	56854
57990	57069	59563	57253	23819
43026	60580	30963	24130	64784
36203	15930	92281	44233	59697
44682	43688	49021	73556	95527
77993	34430	58994	72594	78282
83297	36554	65278	26864	86873
22314	79103	42827	43456	10444
5889	33841	86547	95964	78265
57491	67681	58370	74796	14245
91247	24966	80950	41256	18612
46455	6712	41466	92056	63504
74091	516	96786	14206	75096
87165	78363	45085	28161	96008
74943	804	40723	63417	62514
55125	80427	79186	83972	47622
78834	52334	52111	63708	77387
65310	2083	86117	94473	46192
3126	68263	48955	64880	54868
36329	81959	75694	76408	14636
33564	24767	87697	96534	34137
67813	99363	56686	76949	1425
36209	85514	57510	76273	38315
2747	55041	94964	59945	47177
25427	25782	33347	62096	72185
7750	70069	8339	4075	48917
88494	85786	45239	8506	28685
68951	79979	93948	80608	16718
80009	60538	79601	88190	28956
67231	72860	22391	8449	11588
59146	54901	77640	36849	66475
50687	18314	77113	59910	63531
18823	79764	14636	81418	77381
78569	19797	94301	13377	78915
29255	30601	94903	976	69789
94592	98830	27452	84389	57437
28311	33189	8663	42439	95944
4150	86351	20425	15976	33837
41824	41846	33380	97630	9385
57316	4338	75821	17112	53613
84828	86463	13003	10434	21227
99885	13106	59198	80614	46030
99284	77003	43517	67295	72997
43333	5757	42861	18982	12551
4186	87519	98563	1399	79978
34100	7365	22857	93818	3250
72932	5384	4842	85686	64683
91791	5250	63033	80690	11114
64161	30029	43404	5990	16944
59904	19318	2708	4423	25707
64856	69905	46842	67638	8124
80632	11200	28959	9254	31193
64678	96772	25304	64664	18677
27823	37903	26622	93664	58502
62413	72145	77260	21185	62717
13116	35104	70392	22768	73657
80224	5514	18667	2293	78246
66851	82978	40543	65352	51900
90139	45037	94216	21978	18508
1145	45209	73027	32381	57422
10186	10878	28653	29068	85008
44346	81280	935	91182	72589
61552	88204	39247	15297	34385
18539	7325	69305	90574	70550
80760	4483	20755	13679	61152
92017	11161	78012	79869	21157
39539	71065	38991	8067	36678
7593	84253	11846	31948	83010
87243	46749	6272	6539	72847
39836	10878	4045	19334	15899
8534	78945	24866	27828	93500
7308	86481	20119	10871	21800
44647	32349	65629	80891	86134
37084	61265	45832	20237	5281
92724	50733	52792	38567	75765
18432	2579	14769	16870	36389
5211	73168	99235	13896	64416
69605	55824	5959	17225	24714
97728	89987	13023	44069	81177
76217	4639	96625	50009	38825
43802	10706	44226	57558	8346
73205	69802	76755	95132	84631
68634	13278	57160	71971	47615
98537	16769	7538	86543	28776
50096	50545	53655	30477	73685
75720	1869	50831	14370	99712
96473	67839	58197	60277	12944
60237	54222	46898	41404	33464
30367	62831	60912	22061	33219
35686	51849	45604	19704	86730
45665	40553	53304	14388	89226
53607	16972	22791	70054	47062
50552	48224	65596	30278	18192
61003	43051	21172	60487	83547
77042	54550	48546	7071	4975
2456	3592	48149	21554	73593
61398	16627	33333	9107	84287
16131	86645	75712	58661	38695
59545	63328	19470	9702	62962
28986	10699	79272	32552	22562
28616	42192	68823	30532	69516
59642	59804	26280	13028	74728
25470	64163	97905	46108	78263
9430	9948	20429	99623	85065
36827	49826	31758	55459	20947
13123	43841	86236	21360	88599
65782	83137	15283	63478	35983
28949	46617	34403	55016	42850
15796	96858	89959	49481	68422
4715	65920	36177	72560	64677
97680	92489	63750	54779	21225
35351	69860	50695	89401	74161
23444	8980	38967	2214	35902
62183	91044	3069	53346	74658
45976	48440	66512	84210	76982
20301	10127	22091	84103	28406
61788	17802	24203	54604	32015
51857	51077	10785	53903	75626
25014	50546	14412	93606	99681
96636	6248	9627	53089	81690
68436	35834	48661	47813	76979
27293	26207	96253	11384	70035
17221	51435	89710	31965	35582
80382	31435	48255	5444	67582
67672	7107	11677	63741	85026
65099	50041	87587	53682	42151
57065	96729	83237	20222	62130
63184	63683	93372	35434	5287
14012	59770	58792	34176	44965
49346	45968	74291	46647	70704
3566	59756	52593	38976	88186
76414	27911	74578	47758	35946
96645	63512	79895	67654	91269
46775	10199	45217	9248	95546
4159	43264	11930	9719	47453
52151	77836	49274	83653	5876
6233	59563	33579	58807	96497
87073	63619	21522	42240	59551
97968	7333	68819	9073	68282
30107	61561	29617	15408	78457
66755	32687	65076	23268	82953
78672	85581	65459	57684	74802
50135	85804	10875	11150	27478
39933	38685	10825	66654	81375
4897	50173	20082	81970	58621
79988	57680	12172	53601	71081
40070	87413	94315	39347	27426
72342	28626	20228	36337	85771
86379	34302	12711	25617	38958
88927	40412	61978	91715	88692
45917	80097	77995	40296	23539
18888	12628	5539	46406	92181
95797	49051	5645	9423	22383
57228	72213	87074	84241	82023
12486	15216	17558	68805	71748
37592	20035	80340	75324	26449
63387	2110	61662	96471	57547
40885	44577	85138	59292	96203
45882	93898	6567	39382	50039
59653	88435	45774	5225	2494
74220	20126	32561	87099	10757
80703	17636	26225	61592	40372
4038	83833	45698	70740	89849
6084	33066	63051	79234	16407
46866	44621	70900	66287	23165
99502	84689	76112	48173	8917
43874	31377	29408	60314	92456
85243	60963	15649	37500	65566
47873	56304	23109	94574	58850
34698	51484	48930	13917	92556
27902	2289	83163	81068	15375
18831	13668	74082	88965	98176
35270	41171	27878	31423	14785
22536	50485	42107	28444	85605
16581	74205	31784	20585	67150
38	25566	24827	99649	27093
87457	79105	90493	50821	47656
17115	88311	91893	53215	71989
47392	12676	86151	5418	99261
35393	90338	81457	94694	4844
50265	76016	28714	10465	18171
20150	66587	71929	25720	87422
3888	74413	50896	93644	5398
13413	1182	84989	67053	1131
45408	85047	63513	52525	24501
84689	70714	38606	56522	69606
36452	67202	23712	73489	99490
49081	53142	32423	59437	76666
53423	67298	57858	95803	33459
66618	7522	31205	83178	50760
10436	67678	4540	4724	33070
69823	98769	19607	69632	11185
88162	51281	76981	13176	33567
58178	13245	92889	56518	59233
87982	56437	71868	50026	34254
85867	68290	55725	91279	13336
27691	8263	98504	93292	25818
5279	68806	22051	62816	60886
93545	78432	56077	70941	70272
74981	78261	87739	47501	8584
99771	43412	99247	61328	21596
84871	25773	12318	65851	85427
54926	56861	48414	79632	70413
81572	22316	52551	1494	53164
38557	88654	18812	35152	93130
98045	17870	98742	52079	46318
787	56626	58776	61909	15968
66653	27457	33714	11072	62495
46563	26424	9661	85033	4641
1933	2754	89904	57570	27141
97184	31342	65850	18061	49182
86706	82129	69874	65020	24947
65235	78489	95528	4572	65449
81688	81890	61220	86812	76845
65513	1973	56524	83008	16647
30704	79004	53793	96689	44855
46256	77554	32429	12661	49066
52476	14454	80227	38144	58974
56458	67080	22302	50590	61536
95551	40774	73871	72509	75
99715	90939	94110	77775	48324
24626	41781	49415	52836	21321
13018	28404	35146	97608	16733
85944	87430	50259	36573	77667
73379	35892	53290	9622	92846
36775	31191	99418	56339	74354
92093	81478	56594	13969	99385
46383	3277	16209	53333	69422
69442	95328	77973	3358	80772
12469	5350	2389	36555	41871
8733	16635	90674	95292	88494
1145	22191	11766	9696	48063
70982	90800	72583	63764	51126
14290	37304	14607	23816	25233
